报道时间,省份,城市,新增确诊,新增出院,新增死亡,累计确诊,累计出院,累计死亡
2月20日,上海,嘉定区,0.0,1.0,0.0,8,3.0,0.0
2月20日,上海,普陀区,0.0,1.0,0.0,11,6.0,0.0
2月20日,上海,长宁区,0.0,2.0,0.0,8,10.0,0.0
2月20日,上海,徐汇区,0.0,1.0,0.0,15,9.0,0.0
2月20日,上海,闵行区,0.0,1.0,0.0,17,15.0,0.0
2月20日,上海,宝山区,0.0,2.0,0.0,20,9.0,0.0
2月20日,上海,浦东新区,0.0,1.0,0.0,53,38.0,0.0
2月20日,上海,外地来沪,0.0,3.0,0.0,91,72.0,0.0
2月20日,上海,闵行区,1.0,0.0,0.0,17,14.0,0.0
2月20日,江苏,常州市,0.0,2.0,0.0,57,29.0,0.0
2月20日,上海,崇明县,0.0,1.0,0.0,4,2.0,0.0
2月20日,上海,杨浦区,0.0,1.0,0.0,9,4.0,0.0
2月20日,上海,普陀区,0.0,1.0,0.0,11,5.0,0.0
2月20日,上海,松江区,0.0,1.0,0.0,14,7.0,0.0
2月20日,上海,静安区,0.0,1.0,0.0,11,10.0,0.0
2月20日,上海,徐汇区,0.0,2.0,0.0,15,8.0,0.0
2月20日,上海,外地来沪,0.0,2.0,0.0,91,69.0,0.0
2月20日,陕西,咸阳市,0.0,1.0,0.0,21,8.0,0.0
2月20日,新疆,昌吉州,0.0,0.0,0.0,4,2.0,0.0
2月20日,新疆,伊犁州,0.0,0.0,0.0,19,6.0,0.0
2月20日,新疆,乌鲁木齐市,0.0,0.0,0.0,27,8.0,0.0
2月20日,青海,西宁市,0.0,1.0,0.0,21,14.0,0.0
2月20日,浙江,丽水市,0.0,0.0,0.0,20,14.0,0.0
2月20日,浙江,台州市,0.0,0.0,0.0,168,74.0,0.0
2月20日,浙江,金华市,0.0,2.0,0.0,60,33.0,0.0
2月20日,浙江,湖州市,0.0,1.0,0.0,13,6.0,0.0
2月20日,浙江,温州市,0.0,0.0,0.0,536,229.0,0.0
2月20日,浙江,宁波市,0.0,2.0,0.0,169,91.0,0.0
2月20日,浙江,嘉兴市,1.0,3.0,0.0,53,20.0,0.0
2月20日,浙江,杭州市,1.0,0.0,0.0,196,99.0,0.0
2月20日,陕西,安康市,1.0,0.0,0.0,33,15.0,0.0
2月20日,陕西,西安市,2.0,0.0,0.0,132,44.0,0.0
2月20日,贵州,遵义市,0.0,1.0,0.0,32,16.0,0.0
2月20日,贵州,贵阳市,0.0,1.0,0.0,37,14.0,1.0
2月20日,江西,鹰潭市,0.0,1.0,0.0,19,4.0,0.0
2月20日,江西,萍乡市,0.0,2.0,0.0,35,10.0,0.0
2月20日,江西,赣州市,0.0,4.0,0.0,86,28.0,1.0
2月20日,江西,抚州市,0.0,6.0,0.0,80,35.0,0.0
2月20日,江西,上饶市,0.0,8.0,0.0,130,55.0,0.0
2月20日,江西,宜春市,0.0,9.0,0.0,116,42.0,0.0
2月20日,江西,九江市,0.0,11.0,0.0,127,44.0,0.0
2月20日,江西,新余市,1.0,10.0,0.0,133,68.0,0.0
2月20日,江西,南昌市,0.0,19.0,0.0,246,133.0,0.0
2月20日,广东,广州市,0.0,9.0,0.0,380,157.0,0.0
2月20日,广东,东莞市,1.0,2.0,0.0,94,26.0,1.0
2月20日,江苏,泰州市,0.0,2.0,0.0,39,24.0,0.0
2月20日,江苏,镇江市,0.0,2.0,0.0,14,8.0,0.0
2月20日,江苏,连云港市,0.0,1.0,0.0,51,18.0,0.0
2月20日,江苏,无锡市,0.0,6.0,0.0,59,33.0,0.0
2月20日,云南,昆明市,-1.0,0.0,0.0,59,15.0,0.0
2月20日,安徽,池州市,0.0,1.0,0.0,18,7.0,0.0
2月20日,安徽,淮南市,0.0,1.0,0.0,29,12.0,0.0
2月20日,安徽,合肥市,0.0,4.0,0.0,186,75.0,1.0
2月20日,安徽,亳州市,0.0,11.0,0.0,114,58.0,0.0
2月20日,安徽,蚌埠市,1.0,10.0,0.0,163,40.0,5.0
2月20日,海南,文昌市,0.0,1.0,0.0,3,3.0,0.0
2月20日,海南,昌江县,0.0,1.0,0.0,7,2.0,0.0
2月20日,海南,儋州市,0.0,2.0,0.0,20,11.0,0.0
2月20日,海南,海口市,0.0,-5.0,0.0,45,17.0,0.0
2月20日,辽宁,葫芦岛市,0.0,2.0,0.0,14,4.0,1.0
2月20日,辽宁,丹东市,0.0,1.0,0.0,11,5.0,0.0
2月20日,天津,外地来津,0.0,1.0,0.0,8,4.0,0.0
2月20日,天津,东丽区,0.0,1.0,0.0,4,2.0,0.0
2月20日,天津,河北区,0.0,1.0,0.0,15,9.0,0.0
2月20日,天津,宝坻区,2.0,3.0,0.0,55,15.0,2.0
2月20日,福建,莆田市,0.0,2.0,0.0,65,19.0,0.0
2月20日,福建,福州市,0.0,0.0,1.0,89,33.0,1.0
2月20日,湖南,娄底市,0.0,4.0,0.0,83,51.0,0.0
2月20日,湖南,怀化市,0.0,1.0,0.0,51,38.0,0.0
2月20日,湖南,郴州市,0.0,2.0,0.0,45,29.0,0.0
2月20日,湖南,益阳市,0.0,4.0,0.0,66,35.0,0.0
2月20日,湖南,常德市,0.0,6.0,0.0,91,49.0,0.0
2月20日,湖南,邵阳市,0.0,1.0,0.0,110,71.0,1.0
2月20日,湖南,株洲市,0.0,3.0,0.0,83,40.0,0.0
2月20日,湖南,衡阳市,0.0,3.0,0.0,52,32.0,0.0
2月20日,湖南,岳阳市,1.0,0.0,0.0,163,64.0,1.0
2月20日,湖南,长沙市,1.0,12.0,0.0,264,110.0,2.0
2月20日,吉林,松原市,0.0,1.0,0.0,4,2.0,0.0
2月20日,吉林,四平市,0.0,3.0,0.0,16,7.0,1.0
2月20日,吉林,通化市,1.0,0.0,0.0,5,2.0,0.0
2月20日,四川,雅安市,0.0,1.0,0.0,8,3.0,0.0
2月20日,四川,广安市,0.0,3.0,0.0,36,19.0,0.0
2月20日,四川,南充市,0.0,1.0,0.0,40,14.0,0.0
2月20日,四川,成都市,0.0,8.0,0.0,174,69.0,3.0
2月20日,四川,甘孜州,2.0,0.0,0.0,69,8.0,0.0
2月20日,四川,泸州市,4.0,0.0,0.0,27,5.0,0.0
2月20日,海南,海口市,5.0,0.0,0.0,45,22.0,0.0
2月20日,山东,德州市,0.0,0.0,1.0,45,9.0,2.0
2月20日,山东,滨州市,0.0,1.0,0.0,18,11.0,0.0
2月20日,山东,日照市,0.0,1.0,0.0,21,7.0,0.0
2月20日,山东,威海市,0.0,1.0,0.0,47,11.0,0.0
2月20日,山东,潍坊市,0.0,1.0,0.0,47,15.0,0.0
2月20日,山东,临沂市,1.0,0.0,0.0,56,41.0,0.0
2月20日,山东,泰安市,1.0,3.0,0.0,34,9.0,1.0
2月20日,河南,地市明细不详,0.0,0.0,0.0,0,137.0,9.0
2月20日,河南,驻马店市,0.0,4.0,0.0,149,86.0,0.0
2月20日,河南,漯河市,1.0,0.0,0.0,44,14.0,0.0
2月20日,河南,安阳市,1.0,0.0,0.0,64,28.0,0.0
2月20日,河南,郑州市,0.0,0.0,0.0,193,76.0,2.0
2月20日,河南,信阳市,1.0,0.0,0.0,298,86.0,2.0
2月20日,广西,河池市,0.0,1.0,0.0,26,4.0,1.0
2月20日,广西,防城港市,1.0,0.0,0.0,22,6.0,0.0
2月20日,内蒙古,呼和浩特市,0.0,1.0,0.0,7,1.0,0.0
2月20日,黑龙江,齐齐哈尔市,0.0,1.0,0.0,44,11.0,1.0
2月20日,黑龙江,佳木斯市,0.0,2.0,0.0,16,14.0,0.0
2月20日,黑龙江,牡丹江市,1.0,0.0,0.0,15,1.0,0.0
2月20日,黑龙江,大庆市,3.0,0.0,0.0,31,7.0,1.0
2月20日,黑龙江,哈尔滨市,2.0,2.0,0.0,202,48.0,3.0
2月20日,湖北,荆门市,-107.0,0.0,0.0,884,201.0,37.0
2月20日,湖北,咸宁市,-66.0,0.0,0.0,830,268.0,10.0
2月20日,湖北,荆州市,-31.0,0.0,0.0,1557,452.0,42.0
2月20日,湖北,宜昌市,-16.0,0.0,0.0,922,231.0,28.0
2月20日,湖北,黄石市,-16.0,0.0,0.0,1003,299.0,27.0
2月20日,湖北,孝感市,-15.0,0.0,0.0,3429,673.0,90.0
2月20日,湖北,天门市,-13.0,0.0,0.0,486,133.0,12.0
2月20日,湖北,恩施州,-5.0,0.0,0.0,269,102.0,3.0
2月20日,湖北,鄂州市,-5.0,0.0,0.0,1358,350.0,38.0
2月20日,湖北,黄冈市,-5.0,0.0,0.0,2993,1153.0,91.0
2月20日,河北,邯郸市,0.0,1.0,0.0,33,13.0,0.0
2月20日,河北,廊坊市,0.0,2.0,0.0,32,20.0,0.0
2月20日,河北,唐山市,0.0,2.0,0.0,56,13.0,1.0
2月20日,河北,石家庄市,0.0,2.0,0.0,35,13.0,0.0
2月20日,河北,张家口市,0.0,9.0,0.0,34,24.0,0.0
2月20日,河北,沧州市,0.0,0.0,1.0,50,18.0,4.0
2月20日,河北,唐山市,1.0,0.0,0.0,56,11.0,1.0
2月20日,重庆,忠县,0.0,1.0,0.0,26,13.0,0.0
2月20日,重庆,垫江县,0.0,2.0,0.0,24,9.0,0.0
2月20日,重庆,开州区,0.0,1.0,0.0,27,14.0,1.0
2月20日,重庆,潼南区,0.0,1.0,0.0,20,4.0,0.0
2月20日,重庆,大足区,0.0,1.0,0.0,15,9.0,0.0
2月20日,重庆,綦江区,0.0,1.0,0.0,24,11.0,0.0
2月20日,重庆,永川区,0.0,2.0,0.0,8,4.0,0.0
2月20日,重庆,渝北区,0.0,1.0,0.0,21,9.0,0.0
2月20日,重庆,南岸区,0.0,2.0,0.0,15,5.0,0.0
2月20日,重庆,江北区,0.0,1.0,0.0,31,9.0,0.0
2月20日,重庆,奉节县,2.0,2.0,0.0,25,9.0,0.0
2月20日,重庆,万州区,3.0,5.0,0.0,127,46.0,3.0
2月20日,湖北,潜江市,0.0,9.0,1.0,190,49.0,8.0
2月20日,湖北,荆门市,0.0,20.0,1.0,991,201.0,37.0
2月20日,湖北,咸宁市,0.0,43.0,0.0,896,268.0,10.0
2月20日,湖北,荆州市,0.0,42.0,2.0,1588,452.0,42.0
2月20日,湖北,宜昌市,0.0,23.0,2.0,938,231.0,28.0
2月20日,湖北,黄石市,0.0,37.0,1.0,1019,299.0,27.0
2月20日,湖北,孝感市,0.0,101.0,7.0,3444,673.0,90.0
2月20日,湖北,天门市,0.0,60.0,1.0,499,133.0,12.0
2月20日,湖北,恩施州,0.0,6.0,0.0,274,102.0,3.0
2月20日,湖北,鄂州市,0.0,49.0,1.0,1363,350.0,38.0
2月20日,湖北,黄冈市,0.0,90.0,2.0,2998,1153.0,91.0
2月20日,湖北,襄阳市,2.0,64.0,1.0,1203,294.0,23.0
2月20日,湖北,随州市,3.0,54.0,1.0,1335,308.0,27.0
2月20日,湖北,十堰市,3.0,23.0,0.0,681,187.0,2.0
2月20日,湖北,仙桃市,5.0,35.0,0.0,579,184.0,19.0
2月20日,湖北,武汉市,615.0,553.0,88.0,45725,5490.0,1648.0
2月20日,北京,通州区,1.0,0.0,0.0,26,1.0,0.0
2月20日,北京,西城区,1.0,0.0,0.0,60,0.0,0.0
2月20日,北京,地市明细不详,0.0,8.0,0.0,0,137.0,9.0
2月20日,山西,晋中市,0.0,3.0,0.0,41,18.0,0.0
2月20日,山西,晋城市,0.0,1.0,0.0,10,3.0,0.0
2月20日,山西,阳泉市,0.0,1.0,0.0,5,2.0,0.0
2月20日,山西,太原市,0.0,2.0,0.0,22,10.0,0.0
2月19日,河南,安阳市,0.0,2.0,0.0,63,28.0,0.0
2月19日,河南,新乡市,0.0,3.0,0.0,63,24.0,3.0
2月19日,甘肃,天水市,0.0,1.0,0.0,12,12.0,0.0
2月19日,内蒙古,包头市,0.0,1.0,0.0,13,1.0,0.0
2月19日,广西,柳州市,0.0,2.0,0.0,30,10.0,0.0
2月19日,广西,南宁市,0.0,5.0,0.0,59,23.0,0.0
2月19日,福建,福州市,0.0,5.0,0.0,89,33.0,0.0
2月19日,黑龙江,黑河市,0.0,3.0,0.0,14,3.0,0.0
2月19日,山东,烟台市,0.0,2.0,0.0,55,15.0,0.0
2月19日,山东,临沂市,0.0,4.0,0.0,55,41.0,0.0
2月19日,河南,洛阳市,0.0,1.0,0.0,33,13.0,1.0
2月19日,河南,商丘市,0.0,4.0,0.0,98,50.0,3.0
2月19日,江苏,盐城市,0.0,3.0,0.0,28,20.0,0.0
2月19日,江苏,徐州市,0.0,5.0,0.0,82,51.0,0.0
2月19日,江苏,南京市,0.0,3.0,0.0,100,38.0,0.0
2月19日,浙江,金华市,0.0,1.0,0.0,60,31.0,0.0
2月19日,浙江,丽水市,0.0,3.0,0.0,20,14.0,0.0
2月19日,浙江,宁波市,0.0,16.0,0.0,169,89.0,0.0
2月19日,浙江,温州市,0.0,20.0,0.0,536,229.0,0.0
2月19日,广东,江门市,0.0,1.0,0.0,23,9.0,0.0
2月19日,广东,惠州市,0.0,2.0,0.0,70,38.0,0.0
2月19日,广东,深圳市,0.0,19.0,0.0,452,185.0,2.0
2月19日,广东,佛山市,0.0,6.0,0.0,98,33.0,0.0
2月19日,新疆,昌吉州,0.0,2.0,0.0,4,2.0,0.0
2月19日,新疆,伊犁州,0.0,2.0,0.0,19,6.0,0.0
2月19日,新疆,乌鲁木齐市,0.0,2.0,0.0,27,8.0,0.0
2月19日,海南,海口市,0.0,5.0,0.0,40,22.0,0.0
2月19日,陕西,渭南市,0.0,1.0,0.0,16,4.0,0.0
2月19日,广西,河池市,0.0,1.0,0.0,26,3.0,1.0
2月19日,广西,河池市,0.0,2.0,0.0,26,2.0,1.0
2月19日,福建,三明市,0.0,2.0,0.0,18,5.0,0.0
2月19日,福建,漳州市,0.0,3.0,0.0,25,11.0,0.0
2月19日,福建,厦门市,0.0,1.0,0.0,39,10.0,0.0
2月19日,福建,宁德市,0.0,6.0,0.0,32,12.0,0.0
2月19日,河北,石家庄市,0.0,0.0,0.0,35,11.0,0.0
2月19日,河北,唐山市,0.0,0.0,0.0,55,11.0,1.0
2月19日,四川,眉山市,0.0,1.0,0.0,9,3.0,0.0
2月19日,四川,泸州市,0.0,2.0,0.0,23,5.0,0.0
2月19日,四川,宜宾市,0.0,1.0,0.0,13,7.0,0.0
2月19日,四川,遂宁市,0.0,1.0,0.0,19,10.0,0.0
2月19日,四川,达州市,0.0,3.0,0.0,43,11.0,0.0
2月19日,山东,枣庄市,0.0,3.0,0.0,26,10.0,0.0
2月19日,山东,济南市,0.0,1.0,0.0,57,17.0,0.0
2月19日,山东,济宁市,0.0,5.0,0.0,57,27.0,0.0
2月19日,山东,青岛市,0.0,1.0,0.0,72,30.0,1.0
2月19日,江苏,南通市,0.0,2.0,0.0,44,23.0,0.0
2月19日,江苏,淮安市,0.0,4.0,0.0,68,32.0,0.0
2月19日,安徽,六安市,0.0,7.0,0.0,72,30.0,0.0
2月19日,安徽,安庆市,0.0,5.0,0.0,91,44.0,0.0
2月19日,浙江,嘉兴市,0.0,2.0,0.0,52,17.0,0.0
2月19日,浙江,杭州市,0.0,8.0,0.0,195,99.0,0.0
2月19日,河南,漯河市,0.0,1.0,0.0,43,14.0,0.0
2月19日,河南,鹤壁市,0.0,2.0,0.0,21,7.0,0.0
2月19日,河南,濮阳市,0.0,3.0,0.0,17,7.0,0.0
2月19日,河南,济源市,0.0,2.0,0.0,5,2.0,0.0
2月19日,浙江,台州市,0.0,5.0,0.0,168,74.0,0.0
2月19日,上海,地市明细不详,0.0,0.0,1.0,0,129.0,9.0
2月19日,江苏,苏州市,0.0,2.0,0.0,95,34.0,0.0
2月19日,安徽,阜阳市,0.0,17.0,0.0,165,64.0,0.0
2月19日,安徽,宿州市,0.0,3.0,0.0,44,20.0,0.0
2月19日,安徽,马鞍山市,0.0,1.0,0.0,44,15.0,0.0
2月19日,安徽,黄山市,0.0,3.0,0.0,10,6.0,0.0
2月19日,云南,玉溪市,0.0,0.0,1.0,15,3.0,1.0
2月19日,云南,保山市,0.0,1.0,0.0,12,3.0,0.0
2月19日,云南,昆明市,0.0,2.0,0.0,60,15.0,0.0
2月19日,河南,地市明细不详,0.0,0.0,0.0,0,129.0,8.0
2月19日,广东,汕头市,0.0,3.0,0.0,27,18.0,0.0
2月19日,黑龙江,绥化市,0.0,2.0,0.0,50,18.0,5.0
2月19日,黑龙江,双鸭山市,0.0,4.0,0.0,53,8.0,3.0
2月19日,黑龙江,大兴安岭地区,0.0,1.0,0.0,2,2.0,0.0
2月19日,陕西,安康市,0.0,5.0,0.0,32,15.0,0.0
2月19日,河南,许昌市,0.0,5.0,0.0,41,16.0,0.0
2月19日,陕西,西安市,0.0,5.0,0.0,130,44.0,0.0
2月19日,河南,焦作市,0.0,1.0,0.0,34,8.0,1.0
2月19日,河南,信阳市,0.0,2.0,0.0,297,86.0,2.0
2月19日,陕西,铜川市,0.0,2.0,0.0,13,6.0,0.0
2月19日,河北,保定市,0.0,1.0,0.0,35,27.0,0.0
2月19日,河南,三门峡市,0.0,1.0,0.0,10,5.0,0.0
2月19日,海南,陵水县,0.0,1.0,0.0,5,1.0,0.0
2月19日,海南,澄迈县,0.0,3.0,0.0,11,4.0,2.0
2月19日,海南,万宁市,0.0,5.0,0.0,20,9.0,0.0
2月19日,海南,琼海市,0.0,1.0,0.0,6,4.0,1.0
2月19日,海南,文昌市,0.0,1.0,0.0,3,2.0,0.0
2月19日,海南,儋州市,0.0,1.0,0.0,20,9.0,0.0
2月19日,海南,海口市,0.0,1.0,0.0,40,17.0,0.0
2月19日,广东,梅州市,0.0,2.0,0.0,19,10.0,0.0
2月19日,广东,广州市,0.0,6.0,0.0,380,148.0,0.0
2月19日,内蒙古,赤峰市,0.0,1.0,0.0,10,3.0,0.0
2月19日,内蒙古,锡林郭勒盟,1.0,0.0,0.0,11,1.0,0.0
2月19日,内蒙古,呼伦贝尔市,1.0,0.0,0.0,9,1.0,0.0
2月19日,新疆,乌鲁木齐市,0.0,2.0,0.0,27,6.0,0.0
2月19日,河南,驻马店市,0.0,3.0,0.0,149,82.0,0.0
2月19日,河南,平顶山市,0.0,4.0,0.0,63,31.0,1.0
2月19日,云南,昆明市,1.0,0.0,0.0,60,13.0,0.0
2月19日,浙江,宁波市,0.0,5.0,0.0,169,73.0,0.0
2月19日,浙江,杭州市,0.0,4.0,0.0,195,91.0,0.0
2月19日,浙江,嘉兴市,1.0,0.0,0.0,52,15.0,0.0
2月19日,广东,珠海市,0.0,2.0,1.0,110,45.0,1.0
2月19日,广东,惠州市,3.0,0.0,0.0,70,36.0,0.0
2月19日,江西,抚州市,0.0,1.0,0.0,80,29.0,0.0
2月19日,江西,吉安市,0.0,1.0,0.0,25,12.0,0.0
2月19日,江西,萍乡市,0.0,1.0,0.0,35,8.0,0.0
2月19日,江西,宜春市,0.0,3.0,0.0,116,33.0,0.0
2月19日,江西,九江市,0.0,3.0,0.0,127,33.0,0.0
2月19日,江西,赣州市,0.0,4.0,0.0,86,24.0,1.0
2月19日,江西,上饶市,0.0,8.0,0.0,130,47.0,0.0
2月19日,江西,新余市,0.0,12.0,0.0,132,58.0,0.0
2月19日,江西,南昌市,0.0,19.0,0.0,246,114.0,0.0
2月19日,辽宁,葫芦岛市,0.0,2.0,0.0,14,2.0,1.0
2月19日,宁夏,吴忠市,1.0,0.0,0.0,28,9.0,0.0
2月19日,陕西,汉中市,1.0,0.0,0.0,29,5.0,0.0
2月19日,陕西,西安市,1.0,0.0,0.0,130,39.0,0.0
2月19日,贵州,贵阳市,0.0,0.0,1.0,37,13.0,1.0
2月19日,贵州,遵义市,0.0,3.0,0.0,32,15.0,0.0
2月19日,湖南,娄底市,0.0,7.0,0.0,83,47.0,0.0
2月19日,湖南,湘潭市,0.0,1.0,0.0,39,17.0,0.0
2月19日,湖南,衡阳市,0.0,1.0,0.0,52,29.0,0.0
2月19日,湖南,长沙市,0.0,6.0,0.0,263,98.0,2.0
2月19日,湖南,邵阳市,1.0,0.0,0.0,110,70.0,1.0
2月19日,北京,地市明细不详,0.0,22.0,0.0,0,129.0,8.0
2月19日,北京,海淀区,1.0,0.0,0.0,78,0.0,0.0
2月19日,北京,西城区,5.0,0.0,0.0,59,0.0,0.0
2月19日,安徽,铜陵市,0.0,1.0,0.0,32,12.0,0.0
2月19日,安徽,宿州市,0.0,1.0,0.0,44,17.0,0.0
2月19日,安徽,淮北市,0.0,2.0,0.0,28,13.0,0.0
2月19日,安徽,淮南市,0.0,3.0,0.0,29,11.0,0.0
2月19日,安徽,芜湖市,0.0,4.0,0.0,39,17.0,0.0
2月19日,安徽,安庆市,0.0,5.0,0.0,91,39.0,0.0
2月19日,安徽,亳州市,0.0,12.0,0.0,114,47.0,0.0
2月19日,安徽,合肥市,0.0,21.0,0.0,186,71.0,1.0
2月19日,安徽,马鞍山市,1.0,2.0,0.0,44,14.0,0.0
2月19日,安徽,六安市,1.0,2.0,0.0,72,23.0,0.0
2月19日,安徽,阜阳市,1.0,6.0,0.0,165,47.0,0.0
2月19日,安徽,蚌埠市,1.0,9.0,0.0,162,30.0,5.0
2月19日,江苏,盐城市,0.0,1.0,0.0,28,17.0,0.0
2月19日,江苏,连云港市,0.0,3.0,0.0,51,17.0,0.0
2月19日,江苏,南通市,0.0,2.0,0.0,44,21.0,0.0
2月19日,江苏,徐州市,0.0,4.0,0.0,82,46.0,0.0
2月19日,江苏,无锡市,0.0,6.0,0.0,59,27.0,0.0
2月19日,江苏,常州市,1.0,0.0,0.0,57,27.0,0.0
2月19日,江苏,南京市,1.0,0.0,0.0,100,35.0,0.0
2月19日,四川,广安市,0.0,2.0,0.0,36,16.0,0.0
2月19日,四川,南充市,0.0,1.0,0.0,40,13.0,0.0
2月19日,四川,绵阳市,0.0,1.0,0.0,29,10.0,0.0
2月19日,四川,达州市,1.0,0.0,0.0,43,8.0,0.0
2月19日,四川,泸州市,1.0,0.0,0.0,23,3.0,0.0
2月19日,四川,成都市,1.0,5.0,0.0,174,61.0,3.0
2月19日,四川,甘孜州,3.0,0.0,0.0,67,8.0,0.0
2月19日,山东,聊城市,0.0,1.0,0.0,41,18.0,0.0
2月19日,山东,青岛市,1.0,1.0,0.0,72,29.0,1.0
2月19日,山东,淄博市,0.0,1.0,0.0,31,6.0,0.0
2月19日,山东,潍坊市,0.0,2.0,0.0,47,14.0,0.0
2月19日,福建,宁德市,1.0,0.0,0.0,32,6.0,0.0
2月19日,河南,开封市,0.0,2.0,0.0,28,11.0,0.0
2月19日,河南,许昌市,1.0,0.0,0.0,41,11.0,0.0
2月19日,河南,郑州市,2.0,0.0,0.0,193,76.0,2.0
2月19日,河南,信阳市,2.0,0.0,0.0,297,84.0,2.0
2月19日,广西,百色市,0.0,2.0,0.0,5,2.0,0.0
2月19日,广西,防城港市,0.0,5.0,0.0,21,6.0,0.0
2月19日,广西,北海市,0.0,4.0,0.0,55,14.0,1.0
2月19日,广西,桂林市,0.0,3.0,0.0,46,15.0,0.0
2月19日,广西,南宁市,0.0,2.0,0.0,59,18.0,0.0
2月19日,广西,河池市,1.0,0.0,0.0,26,0.0,1.0
2月19日,广西,玉林市,1.0,2.0,0.0,13,4.0,0.0
2月19日,吉林,延边州,0.0,2.0,0.0,5,4.0,0.0
2月19日,吉林,四平市,1.0,0.0,0.0,16,4.0,1.0
2月19日,黑龙江,鸡西市,0.0,1.0,0.0,46,3.0,0.0
2月19日,黑龙江,双鸭山市,0.0,0.0,1.0,53,4.0,3.0
2月19日,黑龙江,佳木斯市,0.0,1.0,0.0,16,12.0,0.0
2月19日,黑龙江,绥化市,1.0,0.0,0.0,50,16.0,5.0
2月19日,黑龙江,大庆市,3.0,0.0,0.0,28,7.0,1.0
2月19日,黑龙江,哈尔滨市,2.0,5.0,0.0,200,46.0,3.0
2月19日,河北,唐山市,4.0,0.0,0.0,55,11.0,1.0
2月19日,湖北,潜江市,0.0,13.0,0.0,190,40.0,7.0
2月19日,湖北,恩施州,-1.0,6.0,-1.0,274,96.0,3.0
2月19日,湖北,黄石市,-2.0,47.0,5.0,1019,262.0,26.0
2月19日,湖北,天门市,-14.0,18.0,0.0,499,73.0,11.0
2月19日,湖北,咸宁市,-36.0,21.0,0.0,896,225.0,10.0
2月19日,湖北,荆门市,1.0,38.0,0.0,991,181.0,36.0
2月19日,湖北,襄阳市,2.0,48.0,1.0,1201,230.0,22.0
2月19日,湖北,随州市,2.0,56.0,1.0,1332,254.0,26.0
2月19日,湖北,宜昌市,3.0,22.0,1.0,938,208.0,26.0
2月19日,湖北,荆州市,4.0,70.0,0.0,1588,410.0,40.0
2月19日,湖北,鄂州市,4.0,36.0,1.0,1363,301.0,37.0
2月19日,湖北,十堰市,12.0,20.0,0.0,678,164.0,2.0
2月19日,湖北,黄冈市,16.0,118.0,1.0,2998,1063.0,89.0
2月19日,湖北,仙桃市,18.0,28.0,0.0,574,149.0,19.0
2月19日,湖北,孝感市,24.0,49.0,7.0,3444,572.0,83.0
2月19日,湖北,武汉市,1660.0,676.0,116.0,45110,4937.0,1560.0
2月19日,山西,朔州市,0.0,1.0,0.0,10,3.0,0.0
2月19日,山西,晋城市,1.0,0.0,0.0,10,2.0,0.0
2月19日,重庆,垫江县,0.0,1.0,0.0,24,7.0,0.0
2月19日,重庆,荣昌区,0.0,1.0,0.0,9,5.0,0.0
2月19日,重庆,潼南区,0.0,1.0,0.0,20,3.0,0.0
2月19日,重庆,铜梁区,0.0,1.0,0.0,10,4.0,0.0
2月19日,重庆,璧山区,0.0,1.0,0.0,12,7.0,0.0
2月19日,重庆,大足区,0.0,3.0,0.0,15,8.0,0.0
2月19日,重庆,綦江区,0.0,3.0,0.0,24,10.0,0.0
2月19日,重庆,合川区,0.0,1.0,0.0,26,8.0,0.0
2月19日,重庆,长寿区,0.0,1.0,0.0,27,10.0,0.0
2月19日,重庆,渝北区,0.0,1.0,0.0,21,8.0,0.0
2月19日,重庆,江北区,0.0,3.0,0.0,31,8.0,0.0
2月19日,重庆,渝中区,0.0,2.0,0.0,20,14.0,0.0
2月19日,重庆,万州区,2.0,0.0,0.0,124,41.0,3.0
2月19日,海南,三亚市,0.0,7.0,0.0,65,22.0,1.0
2月19日,河北,唐山市,0.0,1.0,0.0,51,11.0,1.0
2月18日,浙江,绍兴市,0.0,1.0,0.0,48,20.0,0.0
2月18日,北京,丰台区,0.0,1.0,0.0,44,3.0,0.0
2月18日,四川,广元市,0.0,1.0,0.0,6,4.0,0.0
2月18日,江苏,镇江市,0.0,1.0,0.0,14,6.0,0.0
2月18日,湖南,湘西州,0.0,1.0,0.0,11,7.0,0.0
2月18日,山西,大同市,0.0,2.0,0.0,13,6.0,0.0
2月18日,山西,运城市,0.0,1.0,0.0,22,14.0,0.0
2月18日,辽宁,大连市,0.0,4.0,0.0,24,9.0,0.0
2月18日,广东,潮州市,0.0,3.0,0.0,5,4.0,0.0
2月18日,甘肃,兰州市,0.0,1.0,0.0,44,23.0,2.0
2月18日,甘肃,陇南市,0.0,1.0,0.0,5,4.0,0.0
2月18日,甘肃,兰州市,0.0,2.0,0.0,44,22.0,2.0
2月18日,山西,太原市,0.0,2.0,0.0,22,8.0,0.0
2月18日,山西,晋中市,0.0,2.0,0.0,41,15.0,0.0
2月18日,广东,江门市,0.0,3.0,0.0,23,8.0,0.0
2月18日,广东,东莞市,0.0,5.0,0.0,93,24.0,1.0
2月18日,河北,张家口市,0.0,6.0,0.0,34,15.0,0.0
2月18日,山东,泰安市,0.0,0.0,1.0,33,6.0,1.0
2月18日,湖南,怀化市,0.0,3.0,0.0,51,37.0,0.0
2月18日,天津,宝坻区,1.0,0.0,0.0,53,12.0,2.0
2月18日,陕西,渭南市,0.0,1.0,0.0,16,3.0,0.0
2月18日,陕西,咸阳市,0.0,1.0,0.0,21,7.0,0.0
